u,hayward_x_star,bardeen_x_star,hayward_x_plus,bardeen_x_plus,hayward_gap,bardeen_gap,hayward_shape_fn,bardeen_shape_fn,hayward_Ccrit_over_CR,bardeen_Ccrit_over_CR,bardeen_over_hayward_shape_fn,bardeen_over_hayward_Ccrit_over_CR,delta_x_star,delta_x_plus,delta_gap
0.14310776942355888,1.4997768830197156,1.4929234735058203,1.9895871009359936,1.984266705869327,0.48981021791627805,0.4913432323635066,1.2673101906319117,1.263049079315029,0.975575839610787,0.9722956345896548,0.996637672964061,0.9966376729640611,-0.006853409513895237,-0.005320395066666483,0.0015330144472285312
0.14492481203007518,1.4997671693485013,1.4927671018318227,1.9893323710362703,1.9839210579319835,0.48956520168776907,0.4911539561001608,1.2665405768014875,1.2622621892411598,0.974983390607897,0.9716898863283602,0.9966219893474457,0.996621989347446,-0.0070000675166785875,-0.005411313104286775,0.0015887544123917574
0.14674185463659148,1.499757455677287,1.4926107301578249,1.9890776411365472,1.98357540999464,0.4893201854592601,0.4909646798368151,1.2657709629710634,1.2614752991672906,0.974390941605007,0.9710841380670655,0.9966062866589309,0.9966062866589311,-0.00714672551946216,-0.005502231141907066,0.0016444943775549836
0.14855889724310775,1.4997477420060727,1.4924543584838272,1.9888229112368239,1.9832297620572965,0.4890751692307511,0.4907754035734694,1.265001349140639,1.2606884090934216,0.973798492602117,0.9704783898057708,0.9965905648637076,0.9965905648637077,-0.007293383522245511,-0.005593149179527357,0.0017002343427182653
0.15037593984962405,1.4997367672183453,1.4922837048536037,1.9885581118364677,1.9828541290104753,0.4888213446181225,0.4905704241568717,1.264202716884001,1.2598363293784804,0.9731837052043125,0.9698224585353812,0.9965461334268583,0.9965461334268583,-0.007453062364741525,-0.005703982825992382,0.0017490795387491986
0.15219298245614032,1.49972095815065,1.4920583037245143,1.9882547126836854,1.9823635530439894,0.48853375453303516,0.4903052493194749,1.2632928473268774,1.258734356039431,0.9724832872926686,0.9689741590634612,0.9963915799119007,0.996391579911901,-0.007662654426135784,-0.0058911596396959975,0.0017714947864397312
0.15401002506265662,1.4997051490829552,1.4918329025954251,1.987951313530903,1.9818729770775032,0.48824616444794783,0.4900400744820781,1.2623829777697535,1.2576323827003815,0.9717828693810248,0.9681258595915411,0.9962368036063312,0.9962368036063313,-0.007872246487530044,-0.006078336453399835,0.0017939100341302638
0.15582706766917293,1.49968934001526,1.4916075014663357,1.9876479143781205,1.981382401111017,0.48795857436286044,0.4897748996446813,1.2614731082126296,1.2565304093613319,0.9710824514693808,0.967277560119621,0.9960818040280692,0.9960818040280695,-0.008081838548924303,-0.006265513267103451,0.001816325281820852
0.1576441102756892,1.499673530947565,1.4913821003372465,1.9873445152253382,1.980891825144531,0.4876709842777731,0.48950972480728455,1.2605632386555057,1.2554284360222823,0.9703820335577369,0.9664292606477008,0.9959265806936428,0.995926580693643,-0.008291430610318562,-0.006452690080807066,0.00183874052951144
0.1594611528822055,1.4996577218798701,1.491156699208157,1.9870411160725558,1.980401249178045,0.4873833941926858,0.48924454996988775,1.2596533690983818,1.2543264626832327,0.969681615646093,0.9655809611757807,0.9957711331181832,0.9957711331181833,-0.008501022671713043,-0.006639866894510904,0.0018611557772019727
0.1612781954887218,1.499641912812175,1.4909312980790679,1.9867377169197733,1.9799106732115588,0.4870958041075984,0.48897937513249096,1.2587434995412579,1.253224489344183,0.9689811977344491,0.9647326617038607,0.9956154608154194,0.9956154608154195,-0.00871061473310708,-0.00682704370821452,0.0018835710248925608
0.16309523809523807,1.49962610374448,1.4907058969499787,1.986434317766991,1.9794200972450728,0.48680821402251107,0.48871420029509416,1.257833629984134,1.2521225160051335,0.9682807798228051,0.9638843622319406,0.9954595632976735,0.9954595632976738,-0.00892020679450134,-0.007014220521918135,0.0019059862725830934
0.16491228070175437,1.4996102946767849,1.4904804958208893,1.9861309186142087,1.9789295212785867,0.48652062393742374,0.48844902545769736,1.25692376042701,1.2510205426660839,0.9675803619111613,0.9630360627600205,0.9953034400758558,0.9953034400758559,-0.009129798855895599,-0.007201397335621973,0.001928401520273626
0.16672932330827067,1.49959448560909,1.4902550946918,1.9858275194614263,1.9784389453121005,0.4862330338523364,0.48818385062030056,1.2560138908698861,1.2499185693270343,0.9668799439995174,0.9621877632881004,0.9951470906594588,0.995147090659459,-0.009339390917289858,-0.007388574149325811,0.0019508167679641586
0.16854636591478694,1.4995786765413948,1.4900296935627106,1.9855241203086438,1.9779483693456146,0.485945443767249,0.4879186757829038,1.2551040213127622,1.2488165959879847,0.9661795260878735,0.9613394638161804,0.9949905145565534,0.9949905145565536,-0.009548982978684117,-0.007575750963029204,0.0019732320156548022
0.17036340852130324,1.4995628674736998,1.4898042924336214,1.9852207211558615,1.9774577933791284,0.4856578536821617,0.487653500945507,1.2541941517556383,1.247714622648935,0.9654791081762295,0.9604911643442603,0.9948337112737824,0.9948337112737827,-0.009758575040078377,-0.007762927776733042,0.001995647263345335
0.17218045112781954,1.4995470584060047,1.489578891304532,1.9849173220030791,1.9769672174126423,0.48537026359707436,0.4873883261081102,1.2532842821985144,1.2466126493098857,0.9647786902645856,0.9596428648723402,0.9946766803163563,0.9946766803163564,-0.009968167101472636,-0.00795010459043688,0.0020180625110358674
0.17399749373433582,1.4995312493383097,1.4893534901754428,1.9846139228502968,1.9764766414461563,0.485082673511987,0.48712315127071343,1.2523744126413905,1.245510675970836,0.9640782723529417,0.9587945654004201,0.994519421188047,0.9945194211880471,-0.010177759162866895,-0.008137281404140495,0.0020404777587264555
0.17581453634085212,1.4995117984327975,1.4891280890463534,1.9842881465436528,1.9759860654796702,0.48477634811085524,0.48685797643331663,1.2514015275339738,1.2444087026317865,0.963329345048065,0.9579462659285,0.9944120054608152,0.9944120054608152,-0.010383709386444062,-0.00830208106398267,0.002081628322461393
